3
None
(4)Fighting Spirit.scx|FastPool|2|1|1.522475
(4)Fighting Spirit.scx|9PoolLing|0|0|2.482304
(4)Fighting Spirit.scx|9PoolMuta|0|0|2.482304
(4)Fighting Spirit.scx|5DTurtle|1|0|1.548147
(4)Fighting Spirit.scx|9DTurtle|0|0|2.482304
(4)Fighting Spirit.scx|9PoolLurker|0|0|2.482304
(4)Fighting Spirit.scx|9PoolHydra|0|0|2.482304
(4)Fighting Spirit.scx|9DWorkerRush|0|0|2.482304
(4)Fighting Spirit.scx|ExpoMuta|0|0|2.482304
(4)Fighting Spirit.scx|ExpoLurker|0|0|2.482304
