true,Terran,OPEN_MARINE_RUSH,TvA_BBS,Protoss,Hivemind,4,d2f5633cc4bb0fca13cd1250729d5530c82c7451,2,1752380450750
true,Terran,OPEN_MARINE_RUSH,TvA_BBS,Protoss,Hivemind,4,d2f5633cc4bb0fca13cd1250729d5530c82c7451,2,1753887236522
true,Terran,OPEN_MARINE_RUSH,TvA_BBS,Protoss,Hivemind,4,d2f5633cc4bb0fca13cd1250729d5530c82c7451,2,1753888252089
true,Terran,OPEN_MARINE_RUSH,TvA_BBS,Protoss,Hivemind,4,d2f5633cc4bb0fca13cd1250729d5530c82c7451,2,1753888403787
true,Terran,OPEN_MARINE_RUSH,TvA_BBS,Protoss,Hivemind,4,d2f5633cc4bb0fca13cd1250729d5530c82c7451,2,1753889405852
false,Terran,OPEN_MARINE_RUSH,TvA_BBS,Protoss,Hivemind,4,d2f5633cc4bb0fca13cd1250729d5530c82c7451,2,1753890306650
false,Terran,NORMAL_PLAY,NOTHING,Protoss,Hivemind,8,fb98f70052bd29c0cfea343cf9608a5790a21d8b,2,1754744272228
true,Terran,ACTIVE_BRAVE_PLAY,TvA_2_RAX,Protoss,Hivemind,4,d2f5633cc4bb0fca13cd1250729d5530c82c7451,2,1779867637602
