81,1,2528,19,500,11
81,1,2616,111,490,-97
81,1,2620,107,500,0
81,1,2628,125,0,-500
81,1,2628,125,287,-408
81,1,2628,125,361,-345
81,1,2629,115,306,-394
81,1,2635,77,-9,-78
81,1,2635,78,-93,-47
81,1,2635,98,0,-369
81,1,2635,106,0,-421
81,1,2636,106,-21,-421
81,1,2670,109,-47,-389
81,1,2678,116,-144,-478
47,125,1499,3957,0,421
47,125,1500,3954,416,277
47,125,1504,3953,488,109
47,125,1507,3957,21,421
47,125,1508,3957,21,421
47,125,1508,3961,0,395
47,125,1509,3957,0,421
47,125,1509,3957,21,421
47,125,1510,3957,0,421
47,125,1511,3957,0,421
47,125,1511,3963,0,183
47,125,1512,3944,0,500
47,125,1514,3939,0,500
47,125,1514,3943,37,498
47,125,1515,3944,0,500
47,125,1515,3957,0,421
47,125,1518,3957,82,412
47,125,1518,3963,-160,417
47,125,1520,3964,71,361
47,125,1521,3957,41,419
47,125,1523,3957,21,421
47,125,1524,3983,24,-8
47,125,1524,3985,44,94
47,125,1528,3939,0,500
47,125,1531,3956,-500,0
47,125,1532,3939,224,447
47,125,1533,3943,156,474
47,125,1533,3946,-326,378
47,125,1533,3948,-236,441
47,125,1536,3942,-345,361
47,125,1537,3951,-416,277
47,125,1539,3954,-496,60
47,125,1540,3946,-416,277
47,125,1627,3999,-402,296
47,125,1628,3972,-500,0
47,125,1638,4028,-500,0
44,125,1415,3945,179,466
44,125,1422,3968,121,403
44,125,1424,3944,-148,449
44,125,1424,3957,0,421
44,125,1428,3957,0,421
44,125,1428,3984,92,49
44,125,1428,3985,33,-39
44,125,1432,3943,-361,345
44,125,1436,3942,371,335
44,125,1436,3956,-500,0
44,125,1437,3955,-492,85
44,125,1438,3956,-500,0
44,125,1439,3952,-470,167
44,125,1439,3954,-492,85
44,125,1440,3941,-316,386
44,125,1440,3944,-361,345
44,125,1440,3952,-470,167
44,125,1442,3950,-466,179
44,125,1442,3951,-478,144
44,125,1443,3946,-435,246
44,125,1444,3947,-361,345
44,125,1445,3949,-466,179
44,125,1449,3957,21,421
44,125,1450,3957,0,421
44,125,1464,3944,-148,449
44,125,1482,3957,21,421
44,125,1483,3957,0,421
44,125,1487,3960,-67,389
44,125,1534,4044,-500,-11
44,125,1539,3988,-418,0
48,124,1489,3956,447,0
48,124,1502,3910,361,345
48,124,1509,3950,198,132
48,124,1514,3956,19,16
48,124,1515,3957,9,24
48,124,1515,3960,-1,-78
48,124,1515,3961,-66,-81
48,124,1515,3962,-372,248
48,124,1515,3962,-1,-78
48,124,1515,3962,0,0
48,124,1515,3962,0,26
48,124,1515,3962,12,23
48,124,1515,3962,20,-75
48,124,1515,3963,12,23
48,124,1515,3967,1,-26
48,124,1515,3974,9,24
48,124,1518,3960,157,0
48,124,1519,3953,-253,-63
48,124,1519,3954,-242,-100
48,124,1519,3957,115,-62
48,124,1520,3939,0,209
48,124,1520,3953,-221,-140
48,124,1521,3974,-141,155
48,124,1522,3959,-176,111
48,124,1522,3959,-136,158
48,124,1523,3899,18,366
48,124,1523,3956,-157,3
48,124,1523,3956,-23,-155
48,124,1523,3956,73,-74
48,124,1523,3959,-48,176
48,124,1524,3898,0,340
48,124,1524,3899,0,340
48,124,1524,3899,18,366
48,124,1524,3955,103,-80
48,124,1525,3898,0,340
48,124,1525,3899,0,340
48,124,1526,3898,0,340
48,124,1526,3899,0,340
48,124,1526,3937,191,182
48,124,1526,3951,22,-234
48,124,1527,3898,0,340
48,124,1527,3899,0,340
48,124,1528,3898,0,340
48,124,1528,3899,0,340
48,124,1529,3898,0,340
48,124,1530,3898,0,340
48,124,1530,3944,165,-202
48,124,1531,3898,0,340
48,124,1532,3898,0,340
48,124,1533,3898,0,340
48,124,1534,3898,0,340
48,124,1535,3898,0,340
48,124,1535,3899,0,340
48,124,1536,3898,0,340
48,124,1536,3898,7,340
48,124,1536,3899,0,340
48,124,1536,3902,0,366
48,124,1536,3902,0,387
48,124,1536,3903,0,366
48,124,1536,3906,0,392
48,124,1537,3898,0,340
48,124,1537,3899,0,340
48,124,1538,3898,0,340
48,124,1538,3899,0,340
48,124,1539,3898,0,340
48,124,1540,3898,0,340
48,124,1541,3898,0,340
48,124,1542,3898,0,340
48,124,1543,3898,0,340
48,124,1544,3898,0,340
48,124,1544,3934,0,261
48,124,1544,3935,0,261
48,124,1545,3898,0,340
48,124,1545,3899,26,364
48,124,1545,3937,175,194
48,124,1546,3898,0,340
48,124,1546,3899,0,340
48,124,1546,3937,189,180
48,124,1547,3898,0,340
48,124,1547,3906,332,332
48,124,1547,3938,158,174
48,124,1547,3938,169,162
48,124,1547,3939,153,178
48,124,1548,3898,0,340
48,124,1548,3939,153,178
48,124,1548,3939,169,162
48,124,1549,3898,0,340
48,124,1549,3940,115,141
48,124,1549,3940,132,126
48,124,1550,3898,0,340
48,124,1550,3899,0,340
48,124,1550,3909,358,343
48,124,1551,3898,0,340
48,124,1551,3899,0,340
48,124,1552,3898,0,340
48,124,1552,3899,0,340
48,124,1554,3913,353,353
48,124,1555,3913,353,353
48,124,1557,3898,0,340
48,124,1558,3898,0,340
48,124,1559,3898,0,340
48,124,1560,3910,0,418
48,124,1561,3898,0,340
48,124,1562,3898,0,340
48,124,1563,3898,0,340
48,124,1564,3898,0,340
48,124,1565,3898,0,340
48,124,1566,3898,0,340
48,124,1568,3898,0,340
48,124,1569,3898,0,340
48,124,1572,3898,0,340
48,124,1572,3939,169,162
48,124,1573,3898,0,340
48,124,1573,3940,132,126
48,124,1574,3898,0,340
48,124,1575,3898,0,340
48,124,1576,3898,0,340
48,124,1576,3935,0,261
48,124,1578,3898,0,340
48,124,1579,3898,0,340
48,124,1591,3898,0,340
48,124,1597,3898,0,340
48,124,1600,3898,0,340
48,124,1600,3901,0,366
48,124,1600,3902,0,366
48,124,1603,3925,21,421
48,124,1604,3927,0,395
48,124,1604,3932,0,369
48,124,1634,3931,-291,304
48,124,1634,3933,-279,279
48,124,1639,3975,-261,5
48,124,1644,3966,-421,0
48,124,1645,3975,-446,-33
45,124,1434,3944,457,125
45,124,1452,3923,-21,421
45,124,1468,3894,0,500
45,124,1468,3895,0,500
45,124,1469,3894,-11,500
45,124,1469,3941,-32,126
45,124,1470,3902,-27,364
45,124,1472,3902,-44,363
45,124,1472,3929,-74,332
45,124,1473,3901,-85,492
45,124,1473,3930,-114,319
45,124,1474,3898,0,340
45,124,1474,3901,-71,358
45,124,1475,3898,0,340
45,124,1475,3901,-80,357
45,124,1477,3898,0,340
45,124,1477,3901,-89,354
45,124,1478,3898,0,340
45,124,1479,3898,0,340
45,124,1480,3898,0,340
45,124,1481,3898,0,340
45,124,1482,3898,0,340
45,124,1483,3898,0,340
45,124,1484,3898,0,340
45,124,1485,3898,0,340
45,124,1485,3938,-176,194
45,124,1486,3898,0,340
45,124,1486,3938,-176,194
45,124,1487,3898,0,340
45,124,1487,3899,0,340
45,124,1487,3913,-353,353
45,124,1487,3944,0,78
45,124,1488,3898,0,340
45,124,1488,3899,0,340
45,124,1488,3935,0,261
45,124,1488,3936,0,235
45,124,1488,3937,0,235
45,124,1488,3939,0,183
45,124,1488,3942,0,104
45,124,1489,3898,0,340
45,124,1489,3899,0,340
45,124,1490,3898,0,340
45,124,1491,3898,0,340
45,124,1492,3898,0,340
45,124,1493,3898,0,340
