2 10 160 318 -189 180
2 10 160 319 -189 180
2 10 160 320 -189 180
2 10 160 321 -189 180
2 10 166 280 -500 -25
2 10 169 333 -346 -283
2 10 171 309 -361 -345
2 10 172 300 -437 97
2 10 175 297 -453 136
2 10 184 287 -492 85
2 10 185 287 -492 85
2 10 187 292 -392 0
2 10 188 291 -392 8
2 10 188 292 -392 0
2 10 188 293 -500 0
2 10 189 291 -392 8
2 10 189 303 -500 -11
2 10 191 286 -492 85
2 10 191 292 -366 0
2 10 191 292 -366 8
2 10 191 297 -497 0
2 10 192 292 -366 0
2 10 193 285 -490 97
125 10 3942 325 500 0
125 10 3952 316 144 478
125 10 3952 344 361 -345
125 10 3955 325 48 498
125 10 3955 325 97 490
125 10 4043 405 0 -473
124 119 3896 3845 500 0
124 119 3902 3848 498 -48
124 119 3902 3857 466 -179
124 119 3903 3790 366 -18
124 119 3906 3784 392 0
124 119 3907 3787 392 -9
124 119 3916 3845 500 0
124 119 3917 3871 500 0
124 119 3918 3841 445 43
124 119 3918 3845 473 0
124 119 3927 3845 395 0
124 119 3929 3860 325 -98
124 119 3932 3845 369 0
124 119 3932 3881 291 -339
124 119 3933 3777 311 242
124 119 3933 3839 261 0
124 119 3933 3842 261 0
124 119 3933 3845 261 0
124 119 3935 3843 235 0
124 119 3936 3797 191 182
124 119 3936 3883 239 -377
124 119 3937 3845 183 0
124 119 3938 3839 157 0
124 119 3938 3841 157 0
124 119 3939 3796 130 0
124 119 3939 3803 130 0
124 119 3939 3832 130 0
124 119 3939 3841 130 0
124 119 3939 3843 130 0
124 119 3939 3845 130 0
124 119 3940 3845 157 0
124 119 3956 3734 0 500
124 121 3902 3848 500 0
124 121 3905 3844 366 0
124 121 3905 3845 366 0
124 121 3906 3837 490 97
124 121 3906 3847 392 -20
124 121 3907 3843 500 0
124 121 3916 3845 473 0
124 121 3920 3896 437 97
124 121 3922 3910 447 0
124 121 3927 3854 387 76
124 121 3929 3852 381 104
124 121 3935 3855 175 194
124 121 3935 3862 175 194
124 121 3935 3871 175 194
124 121 3935 3876 175 194
124 121 3936 3856 189 180
124 121 3936 3863 189 180
124 121 3936 3865 189 180
124 121 3936 3867 189 180
124 121 3936 3868 189 180
124 121 3936 3871 189 180
124 121 3936 3872 189 180
124 121 3938 3878 169 162
124 121 3939 3868 151 144
124 121 3939 3882 151 144
124 121 3941 3883 89 128
124 121 3946 3821 118 431
124 121 3952 3841 117 207
124 121 3956 3822 0 447
124 121 3956 3845 0 0
124 117 3905 3731 470 167
124 117 3910 3739 500 0
124 117 3916 3739 500 0
124 117 3919 3764 471 0
124 117 3927 3739 395 0
124 117 3933 3748 261 0
124 117 3933 3764 261 0
124 117 3933 3766 261 0
124 117 3933 3774 261 0
124 117 3933 3778 261 0
124 117 3933 3781 261 0
124 117 3933 3782 261 0
124 117 3933 3787 261 0
124 117 3934 3740 282 -21
124 117 3935 3784 235 0
124 117 3935 3789 194 -216
124 117 3937 3739 183 0
124 117 3938 3739 183 0
124 117 3938 3783 157 0
124 117 3938 3786 155 -180
124 117 3939 3739 130 0
124 117 3939 3764 130 0
124 117 3939 3773 130 0
124 117 3939 3781 130 0
124 117 3939 3782 130 0
124 117 3939 3785 153 -146
124 117 3939 3787 130 0
124 117 3939 3789 119 -139
124 117 3940 3740 130 0
124 117 3940 3745 104 0
124 117 3940 3774 104 0
124 117 3940 3776 130 0
124 117 3940 3787 130 0
124 117 3941 3744 104 0
124 117 3941 3754 -80 -194
124 117 3941 3754 104 0
124 117 3941 3766 104 0
124 117 3950 3708 191 462
124 117 3953 3805 79 -224
124 115 3906 3740 392 0
124 115 3907 3740 392 0
124 115 3908 3739 471 0
124 115 3908 3741 392 -9
124 115 3915 3740 444 -10
124 115 3916 3765 345 -361
124 115 3920 3740 471 -11
124 115 3923 3716 421 0
124 115 3933 3733 216 -227
124 115 3933 3736 392 -210
124 115 3935 3728 193 -213
124 115 3935 3729 193 -213
124 115 3935 3730 193 -213
124 115 3935 3731 193 -213
124 115 3936 3728 175 -194
124 115 3936 3729 189 -181
124 115 3937 3728 153 -178
124 115 3938 3727 169 -162
124 115 3939 3724 136 -158
124 115 3949 3753 101 -408
124 115 3950 3752 130 -315
124 115 3955 3768 48 -498
124 115 3956 3761 0 -473
124 115 3991 3648 304 291
125 118 3944 3811 316 -386
125 118 3946 3812 277 -416
125 118 3947 3809 296 -402
125 118 3948 3810 236 -441
125 118 3952 3800 335 -371
125 118 3952 3812 101 -408
125 118 3955 3789 412 82
125 118 3969 3790 371 132
124 122 3902 3917 490 97
124 122 3906 3918 492 85
124 122 3935 3902 189 180
124 122 3936 3902 189 180
124 122 3936 3903 189 180
124 122 3940 3907 113 108
124 122 3944 3886 171 385
124 122 3955 3862 97 490
124 122 3956 3832 0 500
124 122 3956 3833 0 500
125 116 3936 3735 494 -74
125 116 3946 3736 451 -212
125 116 3953 3745 85 -492
125 116 3954 3741 74 -494
125 116 3955 3739 48 -498
125 116 3956 3741 0 -500
125 120 3936 3847 494 74
125 120 3936 3855 488 109
125 120 3937 3856 494 74
125 120 3940 3847 488 109
125 120 3942 3845 500 0
125 120 3952 3836 144 478
125 120 3952 3837 156 474
125 120 4043 3917 0 -447
125 120 4078 3800 -58 390
5 12 143 439 229 -51
5 12 162 353 0 212
5 12 162 354 0 185
5 12 164 466 -60 -496
5 12 170 450 0 -342
5 12 186 355 285 233
5 12 187 356 -193 213
5 12 188 461 0 -447
5 12 189 352 -153 178
5 12 190 351 -176 194
5 12 190 352 -153 178
5 12 190 354 -132 161
5 12 190 465 156 -474
5 12 191 352 -153 178
5 12 192 351 -176 194
5 12 192 352 -153 178
5 12 192 354 -132 161
5 12 193 351 -176 194
5 12 193 352 -170 162
5 12 193 352 -153 178
5 12 193 353 -170 162
5 12 194 351 -176 194
5 12 194 352 -170 162
5 12 194 352 -153 178
5 12 194 353 -170 162
5 12 195 351 -176 194
5 12 196 351 -176 194
5 12 196 461 0 -447
5 12 198 352 171 164
5 12 214 315 38 391
5 12 217 433 32 99
5 12 218 317 0 366
5 12 218 321 0 500
5 12 218 325 0 497
5 12 218 346 0 369
5 12 218 355 0 133
5 12 224 329 -149 418
5 12 224 342 0 235
5 12 226 355 0 104
5 12 235 355 0 104
5 12 236 335 -11 471
5 12 236 350 0 235
5 12 238 350 0 235
5 12 238 358 0 157
5 12 239 332 -43 442
5 12 240 317 0 340
5 12 240 358 0 157
5 12 241 313 -141 280
5 12 241 315 -30 312
5 12 241 316 0 340
5 12 243 338 -108 433
5 12 244 333 -108 433
5 12 245 333 -120 481
5 12 246 339 -139 422
5 12 247 336 -159 445
5 12 248 332 -141 394
5 12 249 331 -159 445
5 12 251 319 -441 236
5 12 252 322 -156 474
5 12 252 322 -139 422
5 12 252 443 -73 -30
5 12 254 318 -471 0
5 12 260 390 -421 -267
5 12 264 439 -219 -84
5 12 266 390 -421 0
5 12 273 333 -345 361
5 12 273 334 -361 345
5 12 273 334 -353 353
5 12 273 334 -345 361
5 12 284 443 -500 11
2 8 20 286 0 -500
2 8 136 212 161 86
2 8 139 205 0 178
2 8 144 213 -60 496
2 8 146 193 -277 416
2 8 152 259 -177 196
2 8 154 293 -52 0
2 8 155 251 -104 0
2 8 155 270 -104 0
2 8 155 276 -104 0
2 8 155 277 -104 0
2 8 155 279 -104 0
2 8 155 280 -104 0
2 8 155 282 -104 0
2 8 155 285 -104 0
2 8 155 286 -104 0
2 8 155 289 -104 0
2 8 155 291 -104 0
2 8 155 292 -104 0
2 8 155 293 -104 0
