125,119,3933,3832,500,0
125,119,3934,3790,500,0
125,119,3935,3829,500,0
125,119,3935,3830,500,0
125,119,3935,3837,435,-180
125,119,3935,3837,500,0
125,119,3937,3805,500,0
125,119,3937,3838,326,-378
125,119,3938,3831,358,-44
125,119,3938,3836,496,-60
125,119,3939,3829,500,0
125,119,3939,3844,361,-345
125,119,3940,3821,306,-394
125,119,3940,3841,309,-241
125,119,3940,3843,148,-450
125,119,3940,3847,500,0
125,119,3941,3841,287,-408
125,119,3945,3806,473,0
125,119,3947,3808,391,-38
125,119,3948,3814,457,-126
125,119,3949,3805,473,0
125,119,3949,3823,471,46
125,119,3949,3827,473,0
125,119,3949,3828,473,0
125,119,3949,3831,473,0
125,119,3949,3849,159,-415
125,119,3950,3820,432,-192
125,119,3951,3806,447,10
125,119,3951,3807,209,0
125,119,3953,3803,386,271
125,119,3954,3828,447,0
125,119,3954,3842,85,-492
125,119,3955,3805,421,0
125,119,3955,3806,421,0
125,119,3955,3829,361,-345
125,119,3956,3811,417,50
125,119,3956,3836,243,-73
125,119,3957,3788,416,30
125,119,3958,3828,421,0
125,119,3959,3793,327,342
125,119,3960,3794,390,58
125,119,3960,3796,395,0
125,119,3960,3801,70,196
125,119,3961,3795,299,366
125,119,3962,3794,198,242
125,119,3962,3794,290,373
125,119,3962,3827,360,-108
125,119,3963,3822,-226,-226
125,119,3964,3798,274,353
125,119,3969,3810,-246,-235
125,119,3969,3812,291,226
125,119,3972,3828,25,-5
125,119,3974,3799,-82,410
125,119,3976,3828,-2,25
125,119,3978,3828,0,0
125,119,3979,3828,-22,46
125,119,3979,3828,205,205
125,119,3980,3828,-22,13
125,119,3980,3828,0,0
125,119,3981,3818,-78,0
125,119,3982,3790,-218,89
125,119,3982,3828,0,0
125,119,3983,3828,61,115
125,119,3983,3828,83,62
125,119,3983,3828,128,89
125,119,3984,3828,83,62
125,119,4025,3883,500,0
125,119,4050,3738,361,345
125,119,4063,3732,179,466
125,119,4078,3811,27,286
124,117,3892,3743,500,0
124,117,3901,3805,500,0
124,117,3901,3808,431,-32
124,117,3903,3716,500,0
124,117,3903,3805,392,0
124,117,3903,3805,418,0
124,117,3903,3805,500,0
124,117,3903,3806,387,-9
124,117,3903,3806,387,0
124,117,3904,3803,392,8
124,117,3904,3806,391,-29
124,117,3904,3806,392,-20
124,117,3904,3806,392,0
124,117,3904,3807,391,-29
124,117,3904,3808,444,-33
124,117,3904,3813,321,-307
124,117,3904,3814,321,-307
124,117,3904,3815,321,-307
124,117,3904,3817,321,-307
124,117,3904,3818,321,-307
124,117,3904,3819,321,-307
124,117,3904,3820,321,-307
124,117,3904,3823,321,-307
124,117,3905,3806,391,-29
124,117,3905,3806,392,0
124,117,3905,3807,391,-29
124,117,3905,3807,412,-30
124,117,3905,3815,321,-307
124,117,3906,3803,325,-340
124,117,3906,3804,392,0
124,117,3906,3805,392,0
124,117,3906,3805,446,0
124,117,3906,3805,500,0
124,117,3906,3807,412,-30
124,117,3907,3796,340,-325
124,117,3907,3800,316,-350
124,117,3907,3805,392,0
124,117,3907,3805,444,0
124,117,3907,3805,500,0
124,117,3907,3806,392,0
124,117,3907,3806,414,0
124,117,3907,3807,392,0
124,117,3907,3819,374,-188
124,117,3908,3796,340,-325
124,117,3908,3797,332,-333
124,117,3908,3797,340,-325
124,117,3908,3806,418,0
124,117,3908,3811,340,-325
124,117,3908,3812,340,-325
124,117,3908,3818,340,-325
124,117,3908,3819,340,-325
124,117,3908,3820,340,-325
124,117,3909,3806,418,-21
124,117,3909,3806,418,0
124,117,3910,3793,358,-344
124,117,3910,3794,358,-344
124,117,3910,3805,500,0
124,117,3911,3793,351,-351
124,117,3911,3793,358,-344
124,117,3911,3794,351,-351
124,117,3911,3796,351,-351
124,117,3911,3797,351,-351
124,117,3911,3798,351,-351
124,117,3911,3802,351,-351
124,117,3911,3805,351,-351
124,117,3911,3806,351,-351
124,117,3911,3807,351,-351
124,117,3911,3808,351,-351
124,117,3911,3810,351,-351
124,117,3911,3811,351,-351
124,117,3911,3811,418,0
124,117,3911,3812,351,-351
124,117,3911,3813,351,-351
124,117,3911,3814,351,-351
124,117,3911,3815,351,-351
124,117,3911,3816,351,-351
124,117,3912,3793,351,-351
124,117,3912,3793,358,-344
124,117,3912,3804,351,-351
124,117,3913,3828,343,-359
124,117,3915,3790,361,-345
124,117,3916,3831,361,-345
124,117,3919,3711,-101,405
124,117,3919,3792,353,-353
124,117,3919,3800,449,-148
124,117,3921,3805,497,-11
124,117,3923,3799,424,-140
124,117,3924,3804,345,-361
124,117,3926,3726,307,61
124,117,3927,3782,395,0
124,117,3927,3799,387,-160
124,117,3929,3778,361,-345
124,117,3929,3795,381,-105
124,117,3929,3830,345,-361
124,117,3930,3744,237,17
124,117,3930,3798,365,-151
124,117,3931,3699,316,386
124,117,3931,3726,287,0
124,117,3933,3730,41,-337
