57,60,1883,1993,-342,-327
116,44,3637,1434,500,0
116,44,3640,1395,500,0
116,44,3653,1408,361,345
116,44,3659,1414,316,386
116,44,3667,1388,411,92
116,44,3667,1389,412,82
116,44,3668,1429,334,-335
116,44,3671,1422,438,87
116,44,3672,1393,393,29
116,44,3684,1427,133,0
116,44,3694,1402,-217,326
116,44,3706,1336,74,494
116,44,3708,1360,0,264
116,44,3712,1336,0,500
116,44,3740,1329,0,497
116,44,3740,1353,0,473
116,44,3740,1368,0,395
116,44,3744,1335,0,314
116,44,3746,1335,0,314
116,44,3749,1335,0,314
116,44,3751,1335,0,314
116,44,3753,1335,0,314
116,44,3757,1335,0,314
116,44,3760,1335,0,314
116,44,3760,1375,0,261
116,44,3760,1377,0,157
116,44,3761,1335,0,314
116,44,3761,1374,0,235
116,44,3761,1378,0,209
116,44,3761,1380,0,157
116,44,3762,1335,0,314
116,44,3763,1335,0,314
116,44,3764,1335,0,314
116,44,3765,1335,0,314
116,44,3766,1335,0,314
116,44,3768,1335,0,314
116,44,3768,1350,-351,351
116,44,3769,1335,0,314
116,44,3769,1380,0,183
116,44,3770,1335,0,314
116,44,3770,1350,-351,351
116,44,3771,1335,0,314
116,44,3771,1350,-351,351
116,44,3772,1335,0,314
116,44,3773,1335,0,314
116,44,3774,1335,0,314
116,44,3775,1335,0,314
116,44,3776,1338,0,340
116,44,3776,1338,0,361
116,44,3776,1339,0,340
116,44,3776,1340,0,314
116,44,3776,1345,0,392
116,44,3776,1346,-333,332
116,44,3777,1335,0,314
116,44,3777,1338,-17,340
116,44,3777,1339,-16,314
116,44,3778,1335,0,314
116,44,3778,1338,-33,338
116,44,3778,1338,-25,338
116,44,3779,1335,0,314
116,44,3779,1338,-33,338
116,44,3780,1335,0,314
116,44,3780,1338,-41,337
116,44,3781,1335,0,314
116,44,3781,1338,-50,335
116,44,3782,1335,0,314
116,44,3782,1338,-66,333
116,44,3782,1338,-58,334
116,44,3783,1335,0,314
116,44,3784,1335,0,314
116,44,3784,1370,-195,277
116,44,3784,1389,0,235
116,44,3785,1335,0,314
116,44,3786,1335,0,314
116,44,3786,1338,-106,350
116,44,3787,1335,0,314
116,44,3788,1403,186,348
116,44,3789,1337,-106,322
116,44,3789,1392,-162,169
116,44,3789,1396,-35,-70
116,44,3789,1396,230,0
116,44,3791,1377,-170,162
116,44,3791,1387,182,-149
116,44,3792,1338,0,340
116,44,3792,1339,-164,327
116,44,3793,1339,0,340
116,44,3794,1338,0,340
116,44,3794,1340,26,364
116,44,3794,1401,315,30
116,44,3795,1338,0,340
116,44,3796,1338,0,340
116,44,3796,1339,0,340
116,44,3796,1384,222,-182
116,44,3796,1396,104,0
116,44,3796,1396,126,0
116,44,3796,1399,167,-204
116,44,3796,1402,-12,23
116,44,3796,1402,394,-262
116,44,3796,1402,440,76
116,44,3797,1342,-240,341
116,44,3800,1396,-10,23
116,44,3803,1395,207,-111
116,44,3806,1381,62,-362
116,44,3814,1388,37,-386
116,44,3819,1396,-421,0
116,44,3826,1364,-361,345
116,44,3828,1396,-473,0
116,44,3830,1360,-361,345
118,45,3722,1457,473,23
118,45,3729,1456,442,-66
118,45,3730,1457,442,-66
118,45,3732,1456,416,-62
118,45,3733,1455,416,62
118,45,3733,1455,417,50
118,45,3739,1457,367,35
118,45,3745,1448,-120,170
118,45,3767,1390,478,144
118,45,3767,1391,416,277
118,45,3770,1386,416,277
118,45,3770,1390,478,144
118,45,3770,1393,492,85
118,45,3772,1391,482,132
118,45,3773,1380,335,371
118,45,3776,1380,0,500
118,45,3776,1384,0,500
118,45,3777,1384,0,500
118,45,3783,1379,0,500
118,45,3786,1379,0,500
118,45,3789,1392,87,438
118,45,3791,1400,76,387
118,45,3795,1393,22,447
118,45,3796,1393,0,447
118,45,3796,1419,12,50
118,45,3796,1419,216,53
118,45,3801,1379,0,500
118,45,3804,1379,361,345
118,45,3805,1374,0,500
