1,17,104,592,-17,182
1,17,105,588,-141,75
1,17,105,588,-74,110
1,17,105,590,-15,158
1,17,106,588,-74,110
1,17,106,588,133,6
1,17,106,613,-23,-75
1,17,107,591,-31,209
1,17,107,592,-41,181
1,17,107,595,-108,113
1,17,108,591,-23,157
1,17,109,582,101,152
1,17,110,587,159,89
1,17,110,595,149,249
1,17,111,555,0,0
1,17,112,556,-26,-263
1,17,112,568,237,23
1,17,115,585,-256,-137
1,17,117,556,-261,-39
1,17,120,580,-290,14
1,17,126,611,-257,-330
1,17,127,505,-258,332
1,17,130,616,-283,-346
1,17,130,616,-274,-353
1,17,135,575,-394,38
1,17,136,610,-353,-274
1,17,137,593,-416,-62
1,17,138,572,-419,41
1,17,138,577,-421,21
1,17,138,592,-416,-62
1,17,139,575,-418,50
1,17,141,541,-447,0
1,17,141,552,-447,0
1,17,141,555,-447,0
1,17,141,556,-447,0
1,17,141,558,-447,-23
1,17,141,560,-446,-43
1,17,141,565,-447,0
1,17,141,568,-447,0
1,17,141,568,-447,10
1,17,141,570,-447,0
1,17,141,571,-447,0
1,17,141,572,-444,53
1,17,141,573,-447,0
1,17,141,575,-447,0
1,17,141,575,-446,33
1,17,141,576,-447,0
1,17,141,577,-447,0
1,17,141,577,-447,10
1,17,141,578,-447,0
1,17,141,579,-447,0
1,17,141,581,-447,0
1,17,141,582,-447,0
1,17,141,583,-447,0
1,17,141,584,-447,0
1,17,141,585,-447,0
1,17,141,586,-447,0
1,17,141,587,-447,0
1,17,142,555,-447,0
1,17,142,568,-447,22
1,17,142,573,-447,22
1,17,142,577,-447,0
1,17,142,578,-447,0
1,17,142,581,-447,0
1,17,142,582,-447,0
1,17,142,583,-447,0
1,17,142,584,-447,0
1,17,142,586,-447,0
1,17,142,587,-447,0
1,17,144,575,-447,10
1,17,145,560,-472,-46
1,17,149,568,-361,-345
1,17,149,575,-457,-126
1,17,149,575,-424,-212
1,17,149,576,-457,-126
1,17,151,543,-441,236
1,17,154,542,-500,0
1,17,156,550,-500,0
1,17,156,552,-500,0
1,17,156,554,-500,0
1,17,158,548,-466,179
1,17,158,550,-484,121
1,19,45,698,85,-492
1,19,101,594,73,-111
1,19,103,594,-137,-82
1,19,105,592,0,-212
1,19,106,595,-157,-31
1,19,106,595,-24,-10
1,19,106,652,-115,61
1,19,107,586,0,0
1,19,107,588,-21,-14
1,19,107,591,0,-185
1,19,107,594,-182,-36
1,19,107,595,133,-7
1,19,108,587,-233,-46
1,19,108,596,-132,-198
1,19,108,596,157,-3
1,19,108,628,-113,112
1,19,110,594,-101,-215
1,19,111,587,212,-235
1,19,112,590,17,-235
1,19,116,583,-228,68
1,19,117,589,175,-263
